Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
4765.f.1.,   4765 F      1 ,1,Historia del Cristianismo en el Japon y actos de sus ma?rt,"FUENTES, Primitivo.",1862,1862,,GEN,Probably out of Copyright,Standard Access,Printed Books,07W11993P,,2
4765.f.11.,   4765 F     11 ,1,"Patrimonio seraphico de Tierra Santa fundado por Christo, .",,1724,1724,,GEN,Probably out of Copyright,Standard Access,Printed Books,07W12633P,,2
4783.ee.21.(20.),   4783 EE     21 (     20 ),1,Petition and Complaint at Brother Gibson's instance against,Grand Lodge of Scotland (FREEMASONS),1808,1808,,GEN,Probably out of Copyright,Standard Access,Printed Books,12M02900P,,2
4783.d.14.,   4783 D     14 ,1,[Prima (Tercera) Parte de las Chronicas de los Frailes M...,"BOVERIO, Zaccaria.",1644,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Partial,2
4783.c.23.,   4783 C     23 ,1,"Minutes of the District Grand Lodge of Turkey, held at Smyr",District Grand Lodge of Turkey (FREEMASONS),1865,1865,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W32863P,Full,2
4783.c.17.,   4783 C     17 ,1,"Jachin and Boaz; or, an authentic key to the door of Fre...","S., R.",1797,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W156191P,Unknown,2
4783.b.18.,   4783 B     18 ,1,The Free Mason's Repository; containing a selection of valu,"SKETCHLEY, J., Auctioneer.",1800,1800,,GEN,Probably out of Copyright,Standard Access,Printed Books,07W12451P,,2
4783.aaa.40.(1.),   4783 AAA     40 (      1 ),1,Reflexiones imparciales sobre la Franc-Masoneria. [By C. N.,"N., C.",1818,1818,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4783.aa.39.,   4783 AA     39 ,1,The Masonic Vade Mecum. A guide to the three degrees. By th,Freemasons.,1865,1865,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W33995P,Partial,2
4783.aa.3.,   4783 AA      3 ,1,"El Misticismo Antiguo, o_ instrucciones mazo_nicas deduc...","MILA_ DE LA ROCA I VALENZUELA, Bartolome_.",1873,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Unknown,2
4783.a.35.,   4783 A     35 ,1,Que_ es la Franc-Masoneria? Que_ debe ser?.,"VICTORY Y SUAREZ, Bartolome_.",1867,0,-,GEN,Probably out of Copyright,Standard Access,Printed Books,,Full,2
4767.g.3.,   4767 G      3 ,1,"Allerhand so lehr- als geist-reiche Brief, Schrifften und R",Jesuits.,1728,1728,"1,2",GEN,Probably out of Copyright,Standard Access,Printed Books,,Partial,2
4767.ff.8.,   4767 FF      8 ,1,Cartas de L. A. V. e A. Pereira de Figueiredo aos Padres da,"VERNEY, Luiz Antonio.",1858,1858,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W49442P,Full,2
4767.bb.13.(5.),   4767 BB     13 (      5 ),1,Converts from the Government and Missionary Colleges and...,India.,1852,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Unknown,2
4766.e.19.(2.),   4766 E     19 (      2 ),1,"Catalogue of the Missionary Museum, Austin Friar's, includi","Missionary Museum, Austin Friar's (LONDON)",1826,1826,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W15509P,Unknown,2
4766.e.19.(2.),   4766 E     19 (      2 ),1,"Catalogue of the Missionary Museum, Austin Friar's, includi","Missionary Museum, Austin Friar's (LONDON)",1826,1826,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W15509P,Full,2
4766.e.9.,   4766 E      9 ,1,Relation d'une Mission faite nouvellement par ... l'archeve,,1702,1702,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W44201P,Full,2
4765.f.12.,   4765 F     12 ,1,Histoire ge_ne_rale des missions catholiques depuis le x...,"HENRION, Mathieu Richard Auguste, Baron.",1846,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4685.bb.29.,   4685 BB     29 ,1,"A. Raissii ... Belgica Christiana; sive, synopsis successio","RAISSE, Arnoldus de.",1634,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4460.a.14.,   4460 A     14 ,1,Religious Teachings: being sermons preached on various occa,"HIGHTON, Henry.",1849,1849,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W38761P,Full,2
4485.e.93.,   4485 E     93 ,1,Sermons preached in China.,"LOWRIE, Walter M.",1851,1851,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W39016P,Full,2
4498.g.4.,   4498 G      4 ,1,Ecclesiasticæ Rhetoricæ pars prima (pars altera).,,1732,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Partial,2
4498.aa.36.,   4498 AA     36 ,1,"Clerical Papers, by one of our Club. [i.e. R. F. Wise.]",,1861,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4487.b.2.(2.),   4487 B      2 (      2 ),1,"A Discourse delivered ... Oct. 9, 1842, in review of one...","THOMAS, M. G., Rev.",1842,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4486.bb.57.(3.),   4486 BB     57 (      3 ),1,A Sermon [on Matt. xxv. 21] preach'd in the audience of his,"MAYHEW, Jonathan.",1754,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4486.bb.25.,   4486 BB     25 ,1,"A sermon [on Isaiah lxvi. 8] preached ... December 11, 1783","DUFFIELD, George, Pastor of the Third Presbyterian",1784,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4485.a.40.,   4485 A     40 ,1,Right Thoughts in Sad Hours. A sermon [on Gen. xlii. 36] ..,"MATHER, Cotton, D.D., F.R.S.",1811,1811,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W03328P,,2
4632.aaa.2.,   4632 AAA      2 ,1,Relation de tout ce qui s'est fait dans les affaires de la,"JURIEU, Pierre.",1698,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4479.bbb.1.(10.),   4479 BBB      1 (     10 ),1,Our afflicted Prince. A sermon [on Ps. xciv. 12] ... preach,"MARTIN, George, Congregational Minister.",1872,1872,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W02922P,,2
4478.f.44.,   4478 F     44 ,1,"The Saints'Best Refuge in time of Trouble. A sermon, etc.","AIKMAN, of Bradford-on-Avon, Wilts.",1868,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Partial,2
4478.ee.40.,   4478 EE     40 ,1,On the Punishment of Death for Wilful Murder: a sermon [on,"Wordsworth, Christopher, 1807-1885.",1867,1867,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4478.dd.3.(13.),   4478 DD      3 (     13 ),1,A Sermon [on Mark xii. 30] on the love of God.,"SPRATT, John.",1830,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W136194P,Partial,2
4478.cc.70.(7.),   4478 CC     70 (      7 ),1,A Bishop must have the good report of those who are without,"Hancock, Thomas, 1832-1903.",1870,1870,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W31898P,,2
4477.f.74.,   4477 F     74 ,1,"A Discourse, addressed to the Inhabitants of Newark against","WILSON, Bernard, Prebendary of Worcester.",1768,1768,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W09638P,Partial,2
4477.e.28.,   4477 E     28 ,1,"The Lamp of Beauty. A sermon [on 1 Pet. iii. 3, 4, 5] ... t","FORSTER, William, Dissenting Minister.",1856,1856,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W67459P,Full,2
4626.d.8.,   4626 D      8 ,1,A Letter upon the Mischievous Influence of the Spanish I...,"Spain (INQUISITION, Tribunal of)",1811,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4606.aa.8,   4606 AA      8 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,1666,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4606.a.16.,   4606 A     16 ,1,"Fenix Catala, o llibre del singular privilegi ... de Nostra","ESTRUGOS, Joseph Elias.",1645,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4532.aaa.8.,   4532 AAA      8 ,1,"Remarks on a Passage in Eusebius's Ecclesiastical History,","KALBOS, Andreas Ionnides.",1819,1819,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W05367P,Full,2
4532.aaa.8.,   4532 AAA      8 ,1,"Remarks on a Passage in Eusebius's Ecclesiastical History,","KALBOS, Andreas Ionnides.",1819,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Full,2
4520.cc.10.,   4520 CC     10 ,1,Account of the sufferings of E. Neau.,"JACOBI, Johann Adolph.",1747,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,4W119944P,Partial,2
4520.c.1.,   4520 C      1 ,1,"Chronographia Ecclesiae Christianae, qua patrum et doctorum","PANTALEON, Heinrich.",1550,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4520.b.23.,   4520 B     23 ,1,"[Heresiography: or, a description of the heretickes and ...","PAGITT, Ephraim.",1645,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,14M02668P,,2
4506.a.22.,   4506 A     22 ,1,"Haec noua, fert Affrica. Mysterium sanctissim? Trinitatis.",,1548,1548,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W03084P,,2
4505.a.16.,   4505 A     16 ,1,"A Wonder-Book for Girls and Boys, etc.","Hawthorne, Nathaniel, 1804-1864.",1852,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4784.df.37.,   4784 DF     37 ,1,Les Crimes des je_suites et les myste_res du Vatican de_,"GRISCELLI, Jacques Franc_ois, Baron da Rimini.",1875,1875,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W22780P,Full,2
4805.d.1.,   4805 D      1 ,1,Historia de nuestra Sen_ora de Guadalupe.,"TALAVERA, Gabriel de.",1597,0,-,GEN,Probably out of Copyright,Standard Access,Printed Books,,Unknown,2
4806.aa.2.,   4806 AA      2 ,1,Atlas Marianus sive de imaginibus Deipar? per orbem Christ,"GUMPPENBERG, Gulielmus.",1657,1657,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W03512P,,2
4887.aaa.44.,   4887 AAA     44 ,1,Remarks on the Assertions of the Author of the Memoirs of J,"BARRUEL, Augustin.",1800,1800,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W30033P,Full,2
4464.a.37.,   4464 A     37 ,1,"""The Fruits of Penitential Sorrow:"" a series of lectures on","LIDDELL, Robert, Hon.",1860,1860,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W47018P,,2
4903.aa.7.,   4903 AA      7 ,1,A Father's Memorial: a sermon [on 1 Pet. i. 17-25] preached,"JOWETT, Joseph.",1836,1836,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W03330P,,2
4903.a.12.(4.),   4903 A     12 (      4 ),1,"""A Little Child shall lead them."" A few memorials of George","BROWNLOW, William Robert Bernard, R.C. Bishop of C",1862,1862,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W05111P,,2
4902.f.9.,   4902 F      9 ,1,"Jehova Nissi, The Lord my Banner: or, a display of the watc","WELDON, William, Minister of Christ's Gospel, Birm",1818,1818,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W51844P,,2
4902.cc.16.,   4902 CC     16 ,1,"The Vindication of Richard Atkyns, Esquire, as also a relat","ATKYNS, Richard.",1669,1669,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W02517P,,2
4465.aa.15.,   4465 AA     15 ,1,Sermons.,"ALEXANDER, William Lindsay.",1875,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W138103P,,2
4902.bb.6.,   4902 BB      6 ,1,"The Life and Death of Jabez Eliezer Russel, son to William","RUSSEL, William, M.D.",1672,1672,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W03328P,,2
4466.e.25.,   4466 E     25 ,1,"Woe to Drunkards. A sermon [on Prov. xxiii. 29, 32].","WARD, Samuel, B.D., of Ipswich.",1627,1627,,GEN,Probably out of Copyright,Standard Access,Printed Books,07W13044P,,2
4473.aaa.3.,   4473 AAA      3 ,1,"A military sermon [on Prov. xvii. 11], wherein by the wo...","Symmons, Edward.",1644,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,14M02668P,,2
4473.aaa.14.,   4473 AAA     14 ,1,Christian Liberty described in a sermon preached in the Col,,1606,1606,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W04794P,,2
4888.a.27.,   4888 A     27 ,1,"U_eber J. F. Fischer ... als Schulmann, etc.","KINDERVATER, Christian Victor.",1801,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,6W209598P,,2
4886.aa.17.,   4886 AA     17 ,1,"Disce mori, oder Sterbe Kunst. Das ist, ein ... Handtbu?ch","QUINOS, Bruno.",1582,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4806.b.31.,   4806 B     31 ,1,The Example of St. Paul represented to Ministers and to ...,"Paul, the Apostle, Saint.",1726,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4885 aa 58[4],   4885 AA     58 (      4 ),1,"FAITH,PRAYER,AND WORK...","MORRIS,RICHARD",1866,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4473.b.2.(8.),   4473 B      2 (      8 ),1,"[Christian Liberty: or, the right of private judgment asser","RAY, John Mead.",1789,1789,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W08374P,Full,2
4867.e.11.,   4867 E     11 ,1,"La Virtu_ educata in corte, perfettionata nel chiostro ...",,1713,1713,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4867.d.20.,   4867 D     20 ,1,Relation des ce?re?monies et appareils faits dans l'E?gl,,1675,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4473.f.14.(11.),   4473 F     14 (     11 ),1,"A sermon [on Gal. ii. 10], preached ... in behalf of the In","FURNASS, John Robson.",1823,1823,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W03841P,,2
4474.a.7.,   4474 A      7 ,1,[The dreadfull character of a Drunkard; or the most odious,"JONES, Andrew, M.A.",1681,1681,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W39593P,Partial,2
4474.aaa.45.,   4474 AAA     45 ,1,A sermon [on Exod. xx. 24] dedicatory. Preached at the c...,"DYKE, Jeremiah,",1623,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W166287P,Unknown,2
4474.b.64.,   4474 B     64 ,1,"The Examination of Usury, in two Sermons [on Ps. xv. 1, ...",H. S.,1591,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4903.aa.27.,   4903 AA     27 ,1,A true report of the late apprehension and imprisonnement o,"ALLEN, William, Cardinal.",1583,1583,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W08429P,Partial,2
4903.aa.27.,   4903 AA     27 ,1,A true report of the late apprehension and imprisonnement o,"ALLEN, William, Cardinal.",1583,1583,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W08429P,Unknown,2
4903.b.17.,   4903 B     17 ,1,The African Slave Boy. A memoir of the Rev. Samuel Crowther,"Crowther, Samuel, 1806?-1891.",1852,1852,,GEN,Probably out of Copyright,Standard Access,Printed Books,12M02902P,,2
4460.a.27.,   4460 A     27 ,1,Sermons. With a memoir of the author.,"PRICHARD, James Cowles, Vicar of Mitcham, Surrey.",1849,1849,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W11011P,Unknown,2
4461.g.2.,   4461 G      2 ,1,Lectures and Sermons ... With a preface by ... A. D. Dav...,"MACLAGAN, James,",1853,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W138103P,,2
4461.g.21,   4461 G     21 ,1,lectures and sermons,maclagan,1853,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Full,2
4462.aaa.6.,   4462 AAA      6 ,1,"Prima, Media, & Ultima, the first, middle, and last things;","AMBROSE, Isaac.",1650,1650,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W39020P,,2
4906.dd.3.,   4906 DD      3 ,1,"The Life of Robert Avery: who was executed ... for forgery,","AVERY, Robert.",1805,1805,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4906.cc.16.,   4906 CC     16 ,1,Consolation for Bereaved Parents. A sermon [on 2 Samuel ...,"HOOPER, John,",1814,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,4W115747P,,2
4906.c.15.,   4906 C     15 ,1,Last Hours on Earth: a brief notice of the illness and peac,"HOCKIN, W., of Exeter.",1856,1856,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W32449P,Partial,2
4906.bbb.12.,   4906 BBB     12 ,1,The Aged Christian ripe for glory. A sermon [on Mark iv. 29,"JEFFERSON, John, of Stoke Newington.",1832,1832,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W50313P,Unknown,2
4462.aaa.6.,   4462 AAA      6 ,1,"Prima, Media, & Ultima, the first, middle, and last things;","AMBROSE, Isaac.",1650,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4463.aaa.8.,   4463 AAA      8 ,1,"Biblical Expositions, Lectures, Sketches of Sermons, &c. [E","CRAIK, Henry.",1867,1867,,GEN,Probably out of Copyright,Standard Access,Printed Books,07W13357P,,2
4906.aa.68.(1.),   4906 AA     68 (      1 ),1,"""A Brand plucked out of the Fire!"" or a Brief account of Ro","Davies, W. P.",1813,1813,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4906.aa.53.,   4906 AA     53 ,1,"Consolation to the Mourner, and instruction both to youth a","COOPER, Samuel, D.D.",1786,1786,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W03329P,,2
4905.ee.23.,   4905 EE     23 ,1,"Memoirs of Mr. John Chamberlain, late Missionary in India.","Yates, William, 1792-1845.",1824,0,-,GEN,Probably out of Copyright,Standard Access,Printed Books,,Partial,2
4905.de.16.,   4905 DE     16 ,1,"A Man of God: or, Providence and Grace exemplified in a Mem","MACOWAN, Peter.",1873,1873,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W08342P,Unknown,2
4905.aaa.51.,   4905 AAA     51 ,1,A Famous Forgery; being the story of the unfortunate Doc...,"Fitzgerald, Percy Hetherington,",1865,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W167210P,,2
4903.f.62.,   4903 F     62 ,1,A Brief Memoir of the ... Rev. Samuel Redhead ... To which,"FAVELL, Charles Fox.",1846,1846,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W12491P,Full,2
4903.f.62.,   4903 F     62 ,1,A Brief Memoir of the ... Rev. Samuel Redhead ... To which,"FAVELL, Charles Fox.",1846,0,-,GEN,Probably out of Copyright,Standard Access,Printed Books,,Full,2
4903.df.8.,   4903 DF      8 ,1,Memoir of J. G. ... [written partly by himself] to which ar,"GILBERT, John, Naval Storekeeper at Antigua.",1835,1835,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W02456P,,2
4903.cc.47.(2.),   4903 CC     47 (      2 ),1,"A Christian Miniature of John Savery, Esq. of Bristol, abri","BOURNE, Robert, Esq.",1837,1837,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W59999P,,2
4903.c.77.,   4903 C     77 ,1,A Memoir of Mr. John Teal ... Also sketches of members of M,"Scott, Patrick.",1853,1853,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W07057P,Full,2
4903.b.39.,   4903 B     39 ,1,The cheerful Christian: memorials of the life and character,"DUTHOIT, David.",1860,1860,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W29852P,Partial,2
4474.b.108.,   4474 B    108 ,1,"Christ's first sermon; or, the absolute necessity, Gospel d","Hart, John, D.D.",1660,1660,,GEN,Probably out of Copyright,Standard Access,Printed Books,11M05873P,,2
4474.bb.129.(14.),   4474 BB    129 (     14 ),1,A Discourse on Sacrifices.,"Bennett, Solomon.",1815,1815,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W11762P,Full,2
4867.aa.30.,   4867 AA     30 ,1,"La vie de la Me?re Marie Bon, de l'Incarnation, Religieuse","MAILLARD, Jean, Jesuit.",1686,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4477.aa.7.,   4477 AA      7 ,1,[A Pastor's Warning Word against Ritualistic Innovations...,"BAKER, Stephen Cattley.",1868,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W132804P,,2
4477.b.109.(3.),   4477 B    109 (      3 ),1,The union of Religion with Intellectual Culture. A sermon [,"Kenrick, John, 1788-1877.",1835,1835,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W06002P,,2
4856.c.5.,   4856 C      5 ,1,"De vita et rebus gestis Caroli S.R.E. Cardinalis, tituli S.","BASCAPE?, Carlo, Bishop of Novara.",1592,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4855.bbb.17.,   4855 BBB     17 ,1,De ingressu Summi Pont. Leonis X. Florentiam descriptio ...,"GRASSIS, Paris de, Bishop of Pesaro.",1793,1793,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W31626P,Full,2
4855.a.22.,   4855 A     22 ,1,"Speculum Pontificum Romanorum, in quo imperium, decreta, vi","KIS, Stephanus, Szegedinus.",1586,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4829.b.1.,   4829 B      1 ,1,Vita Sanctae Catharinae Senensis.,"BORGHESI, Niccolo_.",1501,1501,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W15347P,Full,2
4829.aaa.8.,   4829 AAA      8 ,1,Il Pomogranato panegirico. overo discorso in lode della Ver,"ZONCA, Girolamo.",1631,1631,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W40886P,Partial,2
4827.g.13.,   4827 G     13 ,1,"Begin. [fol. 2 recto, after a leaf bearing woodcuts:] Prolo",,1515,1515,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W16829P,Partial,2
4827.c.29.,   4827 C     29 ,1,Solenidad festiva con que en ... Valencia se celebro_ la f,"ORTI, Marco Antonio.",1659,1659,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W07858P,Partial,2
4826.g.11.,   4826 G     11 ,1,Sacra Rituum Congregatione ... Beatificationis&Canonizat...,,1734,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,4W125467P,,2
4826.g.10.,   4826 G     10 ,1,"Lilia Cistercii sive sacrarum virginum Cistercensium origo,","HENRIQUEZ, Crisostomo.",1633,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4826.bb.26.,   4826 BB     26 ,1,La Vita del glorioso Confessore San Francesco di Paola ....,"PASSARELLO, Gaspare.",1573,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4826.bb.2.,   4826 BB      2 ,1,"Historia da vida admiravel, e das acc_o_es prodigiosas da",,1701,1701,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W23342P,,2
4825.c.19.,   4825 C     19 ,1,"Vita, gesti, e predittioni circa i sommi Pontefici Romani,","GERMANO, Giovanni, Neapolitan Priest.",1670,1670,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W15141P,Partial,2
4825.a.29.,   4825 A     29 ,1,"De vita et moribus Ignatii Loiol?, qui Societatem Jesu fun","MAFFEI, Giovanni Pietro.",1585,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4824.df.21.,   4824 DF     21 ,2,Histoire de Saint Vincent Ferrier. Nouvelle e_dition ent...,"FAGES, H.",1901,0,,GEN,Possibly out of Copyright,Standard Access,Printed Books,5W156020P,,2
4824.df.21.,   4824 DF     21 ,2,Histoire de Saint Vincent Ferrier. Nouvelle e_dition ent...,"FAGES, H.",1901,0,,GEN,Possibly out of Copyright,Standard Access,Printed Books,5W159174P,,2
4824.ccc.1.,   4824 CCC      1 ,1,[Fox's Original and Complete Book of Martyrs ... A new edit,"Foxe, John, 1516-1587",1807,1807,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W59185P,,2
4823.cc.10.,   4823 CC     10 ,1,"The Lives of Saints, written in Spanish, by ... Alfonso Vil","Villegas, Alfonso de.",1615,1615,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4808.aa.13.,   4808 AA     13 ,1,"Vindici? Parthenic?, quibus asseritur vera Ecclesi? Doct","LADVOCAT-BILLIAD, Nicolaus.",1670,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4807.ee.16.(1.),   4807 EE     16 (      1 ),1,"Oratio ... de laudibus Jacobi Bragadeni, Veron? Pr?toris,","FICIENUS, Ludovicus.",1593,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4477.b.54.,   4477 B     54 ,1,"“Be still, and know that I am God.” Being the subject o","JONES, Edward Newton.",1859,1859,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W10193P,Full,2
4477.a.7.,   4477 A      7 ,1,[The Only Refuge of a Troubled Soul in times of afflicti...,"Barry, James,",1856,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4474.d.51.,   4474 D     51 ,1,"[England's Looking-Glasse, presented in a sermon preache...","CALAMY, Edmund,",1642,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,14M02660P,,2
4475.a.121.(4.),   4475 A    121 (      4 ),1,A Sermon [on Gen. i. 26] on the sin of cruelty towards t...,"Richmond, Legh,",1802,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,4W127784P,Full,2
4475.aaa.55.,   4475 AAA     55 ,1,"A recommendation of the Madras System of Instruction, as in","HOLLINGSWORTH, Nathaniel John.",1810,1810,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W11664P,Full,2
4475.aaa.118.,   4475 AAA    118 ,1,Christian Education of children; being the substance of two,"WILLETS, William.",1750,1750,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W05844P,,2
4475.c.1.,   4475 C      1 ,1,Repentance; a sermon.,"ATKINSON, John Christopher.",1847,1847,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W26072P,Full,2
4475.c.48.,   4475 C     48 ,1,The best method of putting an end to the American War. Bein,"GLASCOTT, Cradock.",1776,1776,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4475.cc.70.,   4475 CC     70 ,1,A sermon [on Ps. cxxvi. 3] preached ... the 7th of Septembe,"King, William, 1650-1729",1704,1704,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W22967P,Unknown,2
4475.g.51.(1.),   4475 G     51 (      1 ),1,"A Sermon preached at the Publique Fast, March the Eight ...","VAUGHAN, Henry,",1644,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,14M02668P,,2
4866.g.21.,   4866 G     21 ,1,Vita della Beata Maria Francesca delle cinque piaghe di ...,"LAVIOSA, Bernardo.",1843,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4866.c.22.,   4866 C     22 ,1,De pr?stantissimi viri Alexandri Musottii Bonon. Immol? e,"MACHIAVELLI, Geronimo.",1587,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4866.aa.53.,   4866 AA     53 ,1,"La Vie du R. Pe_re B. Colnago, ... traduite en Franc_ois","PAULLINUS, Joannes.",1665,1665,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W14209P,Full,2
4865.c.4.,   4865 C      4 ,1,"La mort d'un gentil-homme Neapolitain (Iuan de Farinee), br","FARINEE, Juan de.",1648,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,2
4865.a.34.,   4865 A     34 ,1,"The Life and Times of Hincmar, Archbishop of Rheims. [Edite","PRICHARD, James Cowles, Vicar of Mitcham, Surrey.",1849,1849,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W11011P,Unknown,2
