Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
Mus.Mic.A.1029,MusMicA   1029 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W11554P,,1
OMF/IOR Neg 11097,OMF/IORNEG  11097 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
Mus.Mic.A.999,MusMicA    999 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,,,1
Mus.Mic.A.999,MusMicA    999 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,11W37413P,,1
Mus.Mic.A.7340,MusMicA   7340 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W12053P,,1
Mus.Mic.A.7423,MusMicA   7423 ,3,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W12211P,,1
OMF/IOL.3160,OMF/IOL   3160 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
OMF/IOL 3160,OMF/IOL   3160 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8245,OMF/IORNEG   8245 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,12W70830P,,1
OMF/IOR Neg 8245,OMF/IORNEG   8245 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 2745,OMF/IOL   2745 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8245,OMF/IORNEG   8245 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8301,OMF/IORNEG   8301 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8302,OMF/IORNEG   8302 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8304,OMF/IORNEG   8304 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8321,OMF/IORNEG   8321 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8335,OMF/IORNEG   8335 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8369,OMF/IORNEG   8369 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8370,OMF/IORNEG   8370 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 1841,OMF/IOL   1841 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8376,OMF/IORNEG   8376 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 1598,OMF/IOL   1598 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 3161,OMF/IOL   3161 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
Mus.Mic.A.7423,MusMicA   7423 ,3,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,12W59931P,,1
OMF/IOR Neg 8192,OMF/IORNEG   8192 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8193,OMF/IORNEG   8193 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8194,OMF/IORNEG   8194 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8195,OMF/IORNEG   8195 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 3374,OMF/IOL   3374 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8196,OMF/IORNEG   8196 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8197,OMF/IORNEG   8197 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8198,OMF/IORNEG   8198 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8199,OMF/IORNEG   8199 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8200,OMF/IORNEG   8200 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8201,OMF/IORNEG   8201 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 3369,OMF/IOL   3369 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 3165,OMF/IOL   3165 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8238,OMF/IORNEG   8238 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
OMF/IOL.3162,OMF/IOL   3162 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
OMF/IOL 3162,OMF/IOL   3162 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL3162,OMF/IOL   3162 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W09694P,,1
OMF/IOR Neg 8481,OMF/IORNEG   8481 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 1377,OMF/IOL   1377 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8914,OMF/IORNEG   8914 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8916,OMF/IORNEG   8916 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
Mus.Mic.A.8172,MusMicA   8172 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,,,1
Mus.Mic.A.8172,MusMicA   8172 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,10W23315P,,1
OMF/IOR Neg 9016,OMF/IORNEG   9016 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
Mus.Mic.A.8038,MusMicA   8038 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,11W39670P,,1
Mus.Mic.A.8036,MusMicA   8036 ,3,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W12140P,,1
Mus.Mic.A.8036,MusMicA   8036 ,3,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,12W67105P,,1
Mus.Mic.A.8036,MusMicA   8036 ,3,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W10054P,,1
Mus.Mic.A.8030,MusMicA   8030 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,11W37359P,,1
Mus.Mic.A.8030,MusMicA   8030 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,11W33908P,,1
Mus.Mic.A.8011,MusMicA   8011 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W12422P,,1
Mus.Mic.A.8005,MusMicA   8005 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,12W52357P,,1
Mus.Mic.A.8005,MusMicA   8005 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,11W33908P,,1
Mus.Mic.A.7989,MusMicA   7989 ,3,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W11618P,,1
Mus.Mic.A.7989,MusMicA   7989 ,3,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,09W09677P,,1
OMF/IOR Neg 9026,OMF/IORNEG   9026 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR NEG 9095,OMF/IORNEG   9095 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 9245,OMF/IORNEG   9245 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
Mus.Mic.A.7556,MusMicA   7556 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,11W40393P,,1
Mus.Mic.A.7556,MusMicA   7556 ,2,No Title Entered,No Author Entered,0,0,-,SUR,Unknown,,,11W34562P,,1
OMF/IOR Neg 8911,OMF/IORNEG   8911 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 590,OMF/IOL    590 ,3,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 974,OMF/IOL    974 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8577,OMF/IORNEG   8577 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 755,OMF/IOL    755 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 679,OMF/IOL    679 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
OMF/IOL 653,OMF/IOL    653 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/ior neg 8650,OMF/IORNEG   8650 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8909,OMF/IORNEG   8909 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 386,OMF/IOL    386 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 364,OMF/IOL    364 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOL 359,OMF/IOL    359 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/IOR Neg 8872,OMF/IORNEG   8872 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,SUR,Unknown,,,,,1
OMF/IOL 106,OMF/IOL    106 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
OMF/ior neg 44109,OMF/IORNEG  44109 ,2,No Title Entered,No Author Entered,0,0,,SUR,Unknown,,,,,1
Add MS 28567,ADDMS  28567 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,MSP,Unknown,,,,,1
OMF/IOR.Neg.45692,OMF/IORNEG  45692 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
Cotton ms Nero A III,COTTONMSNEROAIII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms julius f xi,COTTONMSJULIUSFXI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms julius F X,COTTONMSJULIUSFX,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms julius f vi,COTTONMSJULIUSFVI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR.Neg.45927,OMF/IORNEG  45927 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
cotton ms julius d viii,COTTONMSJULIUSDVIII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Galba B ii,COTTONMSGALBABII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton ms Faustina E i,COTTONMSFAUSTINAEI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/ior pos 6093,OMF/IORPOS   6093 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
cotton ms faustina A X,COTTONMSFAUSTINAAX,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
cotton ms faustina A VIII,COTTONMSFAUSTINAAVIII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Domitian IX,COTTONMSDOMITIANIX,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms domitian  a xi,COTTONMSDOMITIANAXI,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Cleopatra E.VI (Vol.1),COTTONMSCLEOPATRAEVI(VOL      1 ),2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms cleopatra B I,COTTONMSCLEOPATRABI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/OC Neg 917,OMF/OCNEG    917 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
cotton ms nero b xi,COTTONMSNEROBXI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Vespasian A.v,COTTONMSVESPASIANAV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton ms vespasian D.VIII,COTTONMSVESPASI AND VIII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR Neg 41493,OMF/IORNEG  41493 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
COTTON MS TITUS B I,COTTONMSTITUSBI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR Neg 42080,OMF/IORNEG  42080 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
cotton ms tiberius E I (vol 1),COTTONMSTIBERIUSEI(VOL      1 ),2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Tiberius E I,COTTONMSTIBERIUSEI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Tiberius D ix,COTTONMSTIBERIUSDIX,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton ms Tiberius A IV,COTTONMSTIBERIUSAIV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR Neg 44103,OMF/IORNEG  44103 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
cotton ms otho D X,COTTONMSOTHODX,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton Ms otho D ii,COTTONMSOTHODII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Unknown,1
Cotton MS Nero E.II,COTTONMSNEROEII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton ms nero D VIII,COTTONMSNERODVIII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
Harley MS 389,HARLEYMS    389 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
cotton ms caligula d v ,COTTONMSCALIGULADV,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
SM 240,SM    240 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1907,   ,SUR,Unknown,,,,,1
cotton ms caligula A xi,COTTONMSCALIGULAAXI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
IOR/A/1/41,IOR/A/      1 /     41 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Partial,1
Cotton MS Augustus V,COTTONMSAUGUSTUSV,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
IOR/L/AG/1/1/24,IOR/L/AG/      1 /      1 /     24 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Full,1
IOR/L/AG/1/1/25,IOR/L/AG/      1 /      1 /     25 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Full,1
IOR/l/ag/1/1/26,IOR/L/AG/      1 /      1 /     26 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Full,1
IOR/L/AG/1/1/27,IOR/L/AG/      1 /      1 /     27 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Full,1
IOR/L/AG/1/1/28,IOR/L/AG/      1 /      1 /     28 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Full,1
IOR/L/AG/1/1/29,IOR/L/AG/      1 /      1 /     29 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Full,1
MSS EUR/C703,MSSEUR/C    703 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,Full,1
COTTON MS. AUGUSTUS II. 107A ,COTTONMSAUGUSTUSII    107 A,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Augustus I.i.16,COTTONMSAUGUSTUSII     16 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Augustus A V,COTTONMSAUGUSTUSAV,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
MSS EUR/E192,MSSEUR/E    192 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO2,Unknown,,,,,1
Cotton Ch XXI. 26,COTTONCHXXI     26 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
OMF/OC Neg 918,OMF/OCNEG    918 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
cotton ms claudius e viii,COTTONMSCLAUDIUSEVIII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Unknown,1
Cotton MS Claudius E.IV,COTTONMSCLAUDIUSEIV,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
OMF/OC Neg 921,OMF/OCNEG    921 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
cotton MS Claudius D.XIII,COTTONMSCLAUDIUSDXIII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton ms Claudius D VII,COTTONMSCLAUDIUSDVII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Claudius B IX,COTTONMSCLAUDIUSBIX,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
Cotton ms claudius b ii,COTTONMSCLAUDIUSBII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms claudius A iv,COTTONMSCLAUDIUSAIV,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/OC Neg 922,OMF/OCNEG    922 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
OMF/OC Neg 973,OMF/OCNEG    973 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
Or.Mic.5635-5648,ORMIC   5635 -   5648 ,1,Warta kerajaan Perak.,,1897,0,   ,SUR,Possibly out of Copyright,,,,,1
Cotton ms Charter VII.3,COTTONMSCHARTERVII      3 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Vespasian A XII,COTTONMSVESPASIANAXII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
SM 165,SM    165 ,1,New India,,1914,1920,,SUR,Possibly out of Copyright,,,4W129730P,,1
MUS/MFM/2291,MUS/MFM/   2291 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
Mus.Mic.A.14,MusMicA     14 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
Mus.Mic.A.1283,MusMicA   1283 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
Harley Ch 43 A 65 A B,HARLEYCH     43 A     65 AB,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Harley Ch 43 A 56,HARLEYCH     43 A     56 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Full,1
Hargrave ms 313,HARGRAVEMS    313 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 3796,EGERTONMS   3796 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Egerton MS 3772,EGERTONMS   3772 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 3695,EGERTONMS   3695 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 3425,EGERTONMS   3425 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 3058,EGERTONMS   3058 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Egerton MS 2951,EGERTONMS   2951 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Egerton MS 2884,EGERTONMS   2884 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 2862,EGERTONMS   2862 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
harley ch 52 I 30,HARLEYCH     52 I     30 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Unknown,1
cotton ms vespasian a xviii,COTTONMSVESPASIANAXVIII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Harley MS 280,HARLEYMS    280 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/sm 15,OMF/SM     15 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1905,,SUR,Unknown,,,,,1
OMF/SM 27,OMF/SM     27 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1976,,SUR,Unknown,,,,,1
Harley ms 211,HARLEYMS    211 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
harley ms 167,HARLEYMS    167 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/SM 69,OMF/SM     69 ,1,May,Rangoon Times,1888,1888,,SUR,Possibly out of Copyright,,,,,1
Harley MS 39,HARLEYMS     39 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,Partial,1
harley ch 111 A 3,HARLEYCH    111 A      3 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/sm 128,OMF/SM    128 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1787,,SUR,Unknown,,,13W78761P,,1
OMF/SM 138,OMF/SM    138 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1976,,SUR,Unknown,,,,,1
harley ch 75 B 5b,HARLEYCH     75 B      5 B,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
harley ch 75 A 34,HARLEYCH     75 A     34 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
harley ch 75 A 24,HARLEYCH     75 A     24 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/SM 151,OMF/SM    151 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1942,,SUR,Unknown,,,,,1
OMF/sm151,OMF/SM    151 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1942,,SUR,Unknown,,,6W176252P,,1
Egerton MS 2744,EGERTONMS   2744 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 2614,EGERTONMS   2614 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR NEG 16516,OMF/IORNEG  16516 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
EGERTON MS 619,EGERTONMS    619 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR.Neg.20326,OMF/IORNEG  20326 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
Egerton MS 266,EGERTONMS    266 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
EGERTON MS 197,EGERTONMS    197 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Egerton ms 188,EGERTONMS    188 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Egerton MS 127,EGERTONMS    127 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 73,EGERTONMS     73 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms vitellius c xvii,COTTONMSVITELLIUSCXVII,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
cotton ms vitellius C VII,COTTONMSVITELLIUSCVII,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton MS Vitellius C VI,COTTONMSVITELLIUSCVI,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
Cotton ms vespasian f xiii vol 2,COTTONMSVESPASIANFXIIIVOL      2 ,3,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
egerton ms 1090,EGERTONMS   1090 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR NEG 15826,OMF/IORNEG  15826 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
egerton ms 2002,EGERTONMS   2002 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
OMF/IOR Neg 3943,OMF/IORNEG   3943 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,SUR,Unknown,,,,,1
egerton ms 2541,EGERTONMS   2541 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSP,Unknown,,,,,1
